site,year,species,D_cm,H_m,V_m3,X,Y,weight
1016269,2010,Fagus sylvatica,19.92,15.4,0.179,NA,NA,88
1016269,2010,Fagus sylvatica,18.69,15.4,0.157,NA,NA,88
1016269,2010,Picea abies,28.47,21.7,0.553,NA,NA,39
1016269,2010,Picea abies,43.48,28.2,1.339,NA,NA,42
1016269,2010,other broadleaved,9.5,12.4,0.031,NA,NA,88
1016269,2010,other broadleaved,16.51,12.8,0.088,NA,NA,88
1016269,2010,other broadleaved,16.81,12.8,0.091,NA,NA,88
1016269,2010,other broadleaved,18.42,12.9,0.109,NA,NA,88
1016269,2011,Fagus sylvatica,8.39,15.4,0.034,NA,NA,176
1016269,2011,Fagus sylvatica,10.49,15.5,0.051,NA,NA,88
1016269,2011,Fagus sylvatica,11.72,15.6,0.063,NA,NA,88
1016269,2011,Fagus sylvatica,12.44,15.6,0.071,NA,NA,88
1016269,2011,Fagus sylvatica,13.05,15.7,0.078,NA,NA,88
1016269,2011,Fagus sylvatica,14.07,15.7,0.09,NA,NA,88
1016269,2011,Fagus sylvatica,14.69,15.7,0.098,NA,NA,88
1016269,2011,Fagus sylvatica,14.99,15.8,0.102,NA,NA,88
1016269,2011,Fagus sylvatica,17.08,15.8,0.133,NA,NA,176
1016269,2011,Fagus sylvatica,17.54,15.9,0.139,NA,NA,88
1016269,2011,Fagus sylvatica,18.86,15.9,0.161,NA,NA,88
1016269,2011,Fagus sylvatica,20.09,16,0.183,NA,NA,88
1016269,2011,Fagus sylvatica,18.85,15.9,0.16,NA,NA,88
1016269,2011,Picea abies,28.92,22.3,0.587,NA,NA,39
1016269,2011,Picea abies,43.98,28.7,1.435,NA,NA,42
1016269,2011,other broadleaved,9.62,13.2,0.032,NA,NA,88
1016269,2011,other broadleaved,16.71,13.9,0.091,NA,NA,88
1016269,2011,other broadleaved,17.01,13.9,0.094,NA,NA,88
1016269,2011,other broadleaved,18.63,14,0.113,NA,NA,88
1016269,2012,Fagus sylvatica,8.46,15.7,0.035,NA,NA,176
1016269,2012,Fagus sylvatica,10.59,15.9,0.053,NA,NA,88
1016269,2012,Fagus sylvatica,11.83,16,0.065,NA,NA,88
1016269,2012,Fagus sylvatica,12.56,16,0.073,NA,NA,88
1016269,2012,Fagus sylvatica,13.17,16,0.08,NA,NA,88
1016269,2012,Fagus sylvatica,14.2,16.1,0.092,NA,NA,88
1016269,2012,Fagus sylvatica,14.82,16.1,0.101,NA,NA,88
1016269,2012,Fagus sylvatica,15.13,16.2,0.105,NA,NA,88
1016269,2012,Fagus sylvatica,17.23,16.3,0.136,NA,NA,176
1016269,2012,Fagus sylvatica,17.69,16.3,0.142,NA,NA,88
1016269,2012,Fagus sylvatica,19.03,16.3,0.165,NA,NA,88
1016269,2012,Fagus sylvatica,20.26,16.4,0.187,NA,NA,88
1016269,2012,Fagus sylvatica,19.01,16.4,0.164,NA,NA,88
1016269,2012,Picea abies,29.43,22.9,0.633,NA,NA,39
1016269,2012,Picea abies,44.56,29.4,1.542,NA,NA,42
1016269,2012,other broadleaved,9.77,14.2,0.034,NA,NA,88
1016269,2012,other broadleaved,16.87,14.9,0.093,NA,NA,88
1016269,2012,other broadleaved,17.18,14.9,0.097,NA,NA,88
1016269,2012,other broadleaved,18.81,15,0.116,NA,NA,88
1016269,2013,Fagus sylvatica,8.52,15.9,0.036,NA,NA,176
1016269,2013,Fagus sylvatica,10.67,16.1,0.054,NA,NA,88
1016269,2013,Fagus sylvatica,11.92,16.2,0.066,NA,NA,88
1016269,2013,Fagus sylvatica,12.65,16.3,0.074,NA,NA,88
1016269,2013,Fagus sylvatica,13.29,16.3,0.082,NA,NA,88
1016269,2013,Fagus sylvatica,14.32,16.4,0.095,NA,NA,88
1016269,2013,Fagus sylvatica,14.95,16.4,0.103,NA,NA,88
1016269,2013,Fagus sylvatica,15.26,16.5,0.107,NA,NA,88
1016269,2013,Fagus sylvatica,17.38,16.6,0.139,NA,NA,176
1016269,2013,Fagus sylvatica,17.84,16.6,0.146,NA,NA,88
1016269,2013,Fagus sylvatica,19.18,16.7,0.169,NA,NA,88
1016269,2013,Fagus sylvatica,20.43,16.8,0.191,NA,NA,88
1016269,2013,Fagus sylvatica,19.16,16.7,0.168,NA,NA,88
1016269,2013,Picea abies,29.9,23.5,0.678,NA,NA,39
1016269,2013,Picea abies,45.08,29.9,1.661,NA,NA,42
1016269,2013,other broadleaved,9.91,15,0.035,NA,NA,88
1016269,2013,other broadleaved,17,15.5,0.095,NA,NA,88
1016269,2013,other broadleaved,17.31,15.5,0.099,NA,NA,88
1016269,2013,other broadleaved,19.05,16.1,0.12,NA,NA,88
1016269,2014,Fagus sylvatica,8.57,16.1,0.036,NA,NA,176
1016269,2014,Fagus sylvatica,10.74,16.3,0.055,NA,NA,88
1016269,2014,Fagus sylvatica,11.99,16.4,0.067,NA,NA,88
1016269,2014,Fagus sylvatica,12.72,16.5,0.076,NA,NA,88
1016269,2014,Fagus sylvatica,13.37,16.5,0.083,NA,NA,88
1016269,2014,Fagus sylvatica,14.41,16.6,0.096,NA,NA,88
1016269,2014,Fagus sylvatica,15.03,16.6,0.105,NA,NA,88
1016269,2014,Fagus sylvatica,15.35,16.7,0.109,NA,NA,88
1016269,2014,Fagus sylvatica,17.52,16.8,0.142,NA,NA,176
1016269,2014,Fagus sylvatica,17.98,16.8,0.149,NA,NA,88
1016269,2014,Fagus sylvatica,19.33,16.9,0.173,NA,NA,88
1016269,2014,Fagus sylvatica,20.59,17,0.196,NA,NA,88
1016269,2014,Fagus sylvatica,19.31,16.9,0.171,NA,NA,88
1016269,2014,Picea abies,30.28,23.9,0.722,NA,NA,39
1016269,2014,Picea abies,45.5,30.3,1.758,NA,NA,42
1016269,2014,other broadleaved,10.03,15.6,0.036,NA,NA,88
1016269,2014,other broadleaved,17,15.5,0.099,NA,NA,88
1016269,2014,other broadleaved,17.51,16.4,0.102,NA,NA,88
1016269,2014,other broadleaved,19.28,16.9,0.124,NA,NA,88
1017624,2009,Fagus sylvatica,6.8,8.7,0.016,NA,NA,88
1017624,2009,Fagus sylvatica,37.17,22.4,1.041,NA,NA,14
1017624,2009,Fagus sylvatica,34.31,21.7,0.85,NA,NA,134
1017624,2009,Picea abies,54.16,25.9,2.299,NA,NA,14
1017624,2009,Picea abies,7.68,9.9,0.025,NA,NA,88
1017624,2009,Picea abies,9.77,9.9,0.036,NA,NA,88
1017624,2009,Picea abies,10.67,9.9,0.042,NA,NA,88
1017624,2009,Picea abies,15.21,9.9,0.074,NA,NA,176
1017624,2009,Picea abies,16.56,9.9,0.085,NA,NA,88
1017624,2009,Picea abies,33.96,20.7,0.761,NA,NA,92
1017624,2009,other broadleaved,24.23,17.1,0.324,NA,NA,39
1017624,2010,Fagus sylvatica,6.86,8.7,0.016,NA,NA,88
1017624,2010,Fagus sylvatica,37.97,23,1.1,NA,NA,14
1017624,2010,Fagus sylvatica,35.02,22.4,0.897,NA,NA,134
1017624,2010,Picea abies,54.84,25.9,2.462,NA,NA,14
1017624,2010,Picea abies,7.72,9.9,0.025,NA,NA,88
1017624,2010,Picea abies,9.81,9.9,0.037,NA,NA,88
1017624,2010,Picea abies,10.71,9.9,0.043,NA,NA,88
1017624,2010,Picea abies,15.17,9.9,0.075,NA,NA,176
1017624,2010,Picea abies,16.52,9.9,0.087,NA,NA,88
1017624,2010,Picea abies,34.52,21.1,0.814,NA,NA,92
1017624,2010,other broadleaved,24.65,17.8,0.34,NA,NA,39
1017624,2011,Fagus sylvatica,6.91,8.7,0.016,NA,NA,88
1017624,2011,Fagus sylvatica,38.76,23.6,1.159,NA,NA,14
1017624,2011,Fagus sylvatica,35.72,23.1,0.941,NA,NA,134
1017624,2011,Picea abies,55.32,25.9,2.606,NA,NA,14
1017624,2011,Picea abies,7.73,9.9,0.026,NA,NA,88
1017624,2011,Picea abies,9.78,9.9,0.037,NA,NA,88
1017624,2011,Picea abies,10.68,9.9,0.043,NA,NA,88
1017624,2011,Picea abies,15.17,9.9,0.078,NA,NA,176
1017624,2011,Picea abies,16.48,9.9,0.088,NA,NA,88
1017624,2011,Picea abies,34.93,21.8,0.865,NA,NA,92
1017624,2011,other broadleaved,24.97,18.4,0.352,NA,NA,39
1017624,2012,Fagus sylvatica,6.94,8.8,0.016,NA,NA,88
1017624,2012,Fagus sylvatica,39.48,24.1,1.211,NA,NA,14
1017624,2012,Fagus sylvatica,36.37,23.7,0.985,NA,NA,134
1017624,2012,Picea abies,55.99,25.9,2.78,NA,NA,14
1017624,2012,Picea abies,7.75,9.9,0.026,NA,NA,88
1017624,2012,Picea abies,9.8,9.9,0.038,NA,NA,88
1017624,2012,Picea abies,10.69,9.9,0.044,NA,NA,88
1017624,2012,Picea abies,15.17,9.9,0.08,NA,NA,176
1017624,2012,Picea abies,16.48,9.9,0.091,NA,NA,88
1017624,2012,Picea abies,35.46,22.3,0.928,NA,NA,92
1017624,2012,other broadleaved,25.14,18.6,0.358,NA,NA,39
1017624,2013,Fagus sylvatica,6.96,8.8,0.016,NA,NA,88
1017624,2013,Fagus sylvatica,40.1,24.5,1.26,NA,NA,14
1017624,2013,Fagus sylvatica,36.93,24.1,1.024,NA,NA,134
1017624,2013,Picea abies,56.46,26.1,2.911,NA,NA,14
1017624,2013,Picea abies,7.75,9.9,0.026,NA,NA,88
1017624,2013,Picea abies,9.79,9.9,0.038,NA,NA,88
1017624,2013,Picea abies,10.66,9.9,0.044,NA,NA,88
1017624,2013,Picea abies,15.17,9.9,0.082,NA,NA,176
1017624,2013,Picea abies,16.48,9.9,0.094,NA,NA,88
1017624,2013,Picea abies,35.88,22.7,0.98,NA,NA,92
1017624,2013,other broadleaved,25.28,18.6,0.363,NA,NA,39
1017624,2014,Fagus sylvatica,6.97,8.8,0.016,NA,NA,88
1017624,2014,Fagus sylvatica,40.7,24.8,1.306,NA,NA,14
1017624,2014,Fagus sylvatica,37.47,24.5,1.061,NA,NA,134
1017624,2014,Picea abies,56.86,26.3,3.035,NA,NA,14
1017624,2014,Picea abies,7.76,9.9,0.027,NA,NA,88
1017624,2014,Picea abies,9.78,9.9,0.039,NA,NA,88
1017624,2014,Picea abies,10.64,9.9,0.044,NA,NA,88
1017624,2014,Picea abies,15.17,9.9,0.085,NA,NA,176
1017624,2014,Picea abies,16.48,9.9,0.096,NA,NA,88
1017624,2014,Picea abies,36.22,23,1.031,NA,NA,92
1017624,2014,other broadleaved,25.41,18.6,0.367,NA,NA,39
1020722,2009,Fagus sylvatica,27.16,20.4,0.495,NA,NA,365
1020722,2009,Picea abies,9.43,5.1,0.013,NA,NA,88
1020722,2009,Abies alba,15.91,8.6,0.068,NA,NA,88
1020722,2009,Abies alba,16.52,8.6,0.073,NA,NA,88
1020722,2009,Abies alba,18.14,8.6,0.086,NA,NA,88
1020722,2009,Abies alba,27.94,15.6,0.372,NA,NA,156
1020722,2009,Abies alba,44.77,24.2,1.454,NA,NA,112
1020722,2009,other broadleaved,14.92,13.4,0.087,NA,NA,88
1020722,2009,other broadleaved,25.68,19.2,0.408,NA,NA,92
1020722,2010,Fagus sylvatica,27.2,20.4,0.496,NA,NA,365
1020722,2010,Picea abies,9.57,6.1,0.013,NA,NA,88
1020722,2010,Abies alba,16.12,10.5,0.07,NA,NA,88
1020722,2010,Abies alba,16.74,10.5,0.075,NA,NA,88
1020722,2010,Abies alba,18.38,10.5,0.088,NA,NA,88
1020722,2010,Abies alba,28.3,16.7,0.384,NA,NA,156
1020722,2010,Abies alba,45.16,24.4,1.489,NA,NA,112
1020722,2010,other broadleaved,14.97,13.9,0.087,NA,NA,88
1020722,2010,other broadleaved,25.72,19.2,0.411,NA,NA,92
1020722,2011,Fagus sylvatica,27.23,20.4,0.499,NA,NA,365
1020722,2011,Picea abies,9.67,6.5,0.014,NA,NA,88
1020722,2011,Abies alba,16.42,11.6,0.073,NA,NA,88
1020722,2011,Abies alba,17.04,11.6,0.078,NA,NA,88
1020722,2011,Abies alba,18.69,11.6,0.092,NA,NA,88
1020722,2011,Abies alba,28.56,16.7,0.395,NA,NA,156
1020722,2011,Abies alba,45.49,24.5,1.522,NA,NA,112
1020722,2011,other broadleaved,15,14.2,0.088,NA,NA,88
1020722,2011,other broadleaved,25.75,19.2,0.411,NA,NA,92
1020722,2012,Fagus sylvatica,27.27,20.4,0.5,NA,NA,365
1020722,2012,Picea abies,9.86,7.2,0.014,NA,NA,88
1020722,2012,Abies alba,16.69,12.5,0.077,NA,NA,88
1020722,2012,Abies alba,17.33,12.5,0.082,NA,NA,88
1020722,2012,Abies alba,19,12.6,0.096,NA,NA,88
1020722,2012,Abies alba,28.77,16.7,0.401,NA,NA,156
1020722,2012,Abies alba,45.85,24.6,1.557,NA,NA,112
1020722,2012,other broadleaved,15.03,14.3,0.088,NA,NA,88
1020722,2012,other broadleaved,25.78,19.2,0.414,NA,NA,92
1020722,2013,Fagus sylvatica,27.3,20.4,0.503,NA,NA,365
1020722,2013,Picea abies,10.07,7.8,0.015,NA,NA,88
1020722,2013,Abies alba,16.9,13,0.079,NA,NA,88
1020722,2013,Abies alba,17.54,13,0.084,NA,NA,88
1020722,2013,Abies alba,19.22,13.1,0.099,NA,NA,88
1020722,2013,Abies alba,28.89,16.7,0.406,NA,NA,156
1020722,2013,Abies alba,46.11,24.6,1.579,NA,NA,112
1020722,2013,other broadleaved,15.06,14.4,0.089,NA,NA,88
1020722,2013,other broadleaved,25.8,19.2,0.414,NA,NA,92
1020722,2014,Fagus sylvatica,27.32,20.4,0.503,NA,NA,365
1020722,2014,Picea abies,10.25,8.3,0.016,NA,NA,88
1020722,2014,Abies alba,17.13,13.6,0.082,NA,NA,88
1020722,2014,Abies alba,17.78,13.6,0.087,NA,NA,88
1020722,2014,Abies alba,19.48,13.7,0.103,NA,NA,88
1020722,2014,Abies alba,29.03,16.7,0.412,NA,NA,156
1020722,2014,Abies alba,46.41,24.7,1.608,NA,NA,112
1020722,2014,other broadleaved,15.08,14.4,0.089,NA,NA,88
1020722,2014,other broadleaved,25.81,19.2,0.415,NA,NA,92
1023099,2009,Fagus sylvatica,12.38,6.2,0.028,NA,NA,88
1023099,2009,Fagus sylvatica,14.28,6.2,0.036,NA,NA,88
1023099,2009,Fagus sylvatica,16.78,6.2,0.048,NA,NA,88
1023099,2009,Fagus sylvatica,35.97,12.5,0.484,NA,NA,14
1023099,2009,Quercus robur,12.49,11.7,0.055,NA,NA,88
1023099,2009,Quercus robur,15.3,11.7,0.085,NA,NA,88
1023099,2009,Quercus robur,21.32,11.3,0.168,NA,NA,254
1023099,2009,other broadleaved,7.46,6.4,0.012,NA,NA,176
1023099,2009,other broadleaved,7.77,6.4,0.013,NA,NA,88
1023099,2009,other broadleaved,10.48,6.4,0.021,NA,NA,88
1023099,2009,other broadleaved,24.02,13.5,0.239,NA,NA,39
1023099,2009,other broadleaved,15.44,12.8,0.091,NA,NA,88
1023099,2009,other broadleaved,16.85,12.8,0.108,NA,NA,88
1023099,2009,other broadleaved,18.06,12.8,0.125,NA,NA,88
1023099,2009,other broadleaved,24.5,13.5,0.246,NA,NA,39
1023099,2010,Fagus sylvatica,12.7,7.4,0.03,NA,NA,88
1023099,2010,Fagus sylvatica,14.63,7.4,0.039,NA,NA,88
1023099,2010,Fagus sylvatica,17.16,7.4,0.052,NA,NA,88
1023099,2010,Fagus sylvatica,36.63,13.5,0.507,NA,NA,14
1023099,2010,Quercus robur,12.7,12.1,0.058,NA,NA,88
1023099,2010,Quercus robur,15.55,12.2,0.089,NA,NA,88
1023099,2010,Quercus robur,21.58,12.1,0.173,NA,NA,254
1023099,2010,other broadleaved,7.71,7.4,0.013,NA,NA,176
1023099,2010,other broadleaved,8.02,7.4,0.014,NA,NA,88
1023099,2010,other broadleaved,10.77,7.5,0.023,NA,NA,88
1023099,2010,other broadleaved,24.57,14.3,0.254,NA,NA,39
1023099,2010,other broadleaved,15.8,13.5,0.098,NA,NA,88
1023099,2010,other broadleaved,17.24,13.5,0.116,NA,NA,88
1023099,2010,other broadleaved,18.47,13.5,0.133,NA,NA,88
1023099,2010,other broadleaved,25.01,14.3,0.259,NA,NA,39
1023099,2011,Fagus sylvatica,12.95,8.8,0.032,NA,NA,88
1023099,2011,Fagus sylvatica,14.89,8.8,0.04,NA,NA,88
1023099,2011,Fagus sylvatica,17.44,8.8,0.054,NA,NA,88
1023099,2011,Fagus sylvatica,37.27,14.3,0.528,NA,NA,14
1023099,2011,Quercus robur,12.87,12.5,0.061,NA,NA,88
1023099,2011,Quercus robur,15.75,12.6,0.092,NA,NA,88
1023099,2011,Quercus robur,21.82,12.7,0.177,NA,NA,254
1023099,2011,other broadleaved,7.87,8.5,0.014,NA,NA,176
1023099,2011,other broadleaved,8.18,8.5,0.015,NA,NA,88
1023099,2011,other broadleaved,10.98,8.5,0.024,NA,NA,88
1023099,2011,other broadleaved,25.02,14.8,0.266,NA,NA,39
1023099,2011,other broadleaved,16.09,13.9,0.103,NA,NA,88
1023099,2011,other broadleaved,17.55,14,0.122,NA,NA,88
1023099,2011,other broadleaved,18.79,14,0.14,NA,NA,88
1023099,2011,other broadleaved,25.42,14.9,0.271,NA,NA,39
1023099,2012,Fagus sylvatica,13.21,10.1,0.033,NA,NA,88
1023099,2012,Fagus sylvatica,15.18,10.1,0.043,NA,NA,88
1023099,2012,Fagus sylvatica,17.74,10.1,0.056,NA,NA,88
1023099,2012,Fagus sylvatica,37.96,15.1,0.551,NA,NA,14
1023099,2012,Quercus robur,13.04,12.9,0.063,NA,NA,88
1023099,2012,Quercus robur,15.96,13.2,0.096,NA,NA,88
1023099,2012,Quercus robur,22.09,13.3,0.184,NA,NA,254
1023099,2012,other broadleaved,8.04,9.6,0.014,NA,NA,176
1023099,2012,other broadleaved,8.35,9.6,0.015,NA,NA,88
1023099,2012,other broadleaved,11.17,9.6,0.025,NA,NA,88
1023099,2012,other broadleaved,25.51,15.4,0.28,NA,NA,39
1023099,2012,other broadleaved,16.41,14.4,0.109,NA,NA,88
1023099,2012,other broadleaved,17.88,14.5,0.129,NA,NA,88
1023099,2012,other broadleaved,19.14,14.6,0.147,NA,NA,88
1023099,2012,other broadleaved,25.87,15.5,0.284,NA,NA,39
1023099,2013,Fagus sylvatica,13.46,11.1,0.035,NA,NA,88
1023099,2013,Fagus sylvatica,15.44,11.1,0.044,NA,NA,88
1023099,2013,Fagus sylvatica,18.03,11.2,0.059,NA,NA,88
1023099,2013,Fagus sylvatica,38.6,15.8,0.576,NA,NA,14
1023099,2013,Quercus robur,13.18,13.2,0.065,NA,NA,88
1023099,2013,Quercus robur,16.15,13.5,0.1,NA,NA,88
1023099,2013,Quercus robur,22.31,13.8,0.188,NA,NA,254
1023099,2013,other broadleaved,8.19,10.4,0.015,NA,NA,176
1023099,2013,other broadleaved,8.51,10.4,0.016,NA,NA,88
1023099,2013,other broadleaved,11.35,10.5,0.026,NA,NA,88
1023099,2013,other broadleaved,25.96,15.9,0.293,NA,NA,39
1023099,2013,other broadleaved,16.69,14.8,0.114,NA,NA,88
1023099,2013,other broadleaved,18.18,14.9,0.135,NA,NA,88
1023099,2013,other broadleaved,19.46,15,0.154,NA,NA,88
1023099,2013,other broadleaved,26.29,16,0.296,NA,NA,39
1023099,2014,Fagus sylvatica,13.68,11.9,0.036,NA,NA,88
1023099,2014,Fagus sylvatica,15.67,11.9,0.046,NA,NA,88
1023099,2014,Fagus sylvatica,18.28,12,0.061,NA,NA,88
1023099,2014,Fagus sylvatica,39.17,16.3,0.596,NA,NA,14
1023099,2014,Quercus robur,13.3,13.4,0.067,NA,NA,88
1023099,2014,Quercus robur,16.31,13.8,0.102,NA,NA,88
1023099,2014,Quercus robur,22.52,14.1,0.193,NA,NA,254
1023099,2014,other broadleaved,8.32,11.1,0.016,NA,NA,176
1023099,2014,other broadleaved,8.64,11.1,0.017,NA,NA,88
1023099,2014,other broadleaved,11.52,11.2,0.027,NA,NA,88
1023099,2014,other broadleaved,26.35,16.3,0.305,NA,NA,39
1023099,2014,other broadleaved,16.93,15.2,0.119,NA,NA,88
1023099,2014,other broadleaved,18.45,15.3,0.14,NA,NA,88
1023099,2014,other broadleaved,19.74,15.3,0.16,NA,NA,88
1023099,2014,other broadleaved,26.67,16.5,0.307,NA,NA,39
1023399,2009,Quercus robur,45.45,32.2,2.65,NA,NA,14
1023399,2009,other broadleaved,47,24.6,2.179,NA,NA,14
1023399,2009,other broadleaved,5.38,8.8,0.011,NA,NA,88
1023399,2009,other broadleaved,6.28,9.9,0.016,NA,NA,88
1023399,2009,other broadleaved,6.59,9.9,0.018,NA,NA,88
1023399,2009,other broadleaved,6.02,11.2,0.018,NA,NA,88
1023399,2009,other broadleaved,41.66,25.1,1.472,NA,NA,14
1023399,2010,Quercus robur,46.37,32.3,2.764,NA,NA,14
1023399,2010,other broadleaved,47.69,24.8,2.317,NA,NA,14
1023399,2010,other broadleaved,5.78,9.7,0.013,NA,NA,88
1023399,2010,other broadleaved,6.67,10.8,0.019,NA,NA,88
1023399,2010,other broadleaved,7,10.8,0.02,NA,NA,88
1023399,2010,other broadleaved,6.36,11.9,0.02,NA,NA,88
1023399,2010,other broadleaved,42.52,25.7,1.547,NA,NA,14
1023399,2011,Quercus robur,47.19,32.4,2.873,NA,NA,14
1023399,2011,other broadleaved,48.37,24.9,2.46,NA,NA,14
1023399,2011,other broadleaved,6.17,10.6,0.015,NA,NA,88
1023399,2011,other broadleaved,7.07,11.6,0.021,NA,NA,88
1023399,2011,other broadleaved,7.4,11.6,0.023,NA,NA,88
1023399,2011,other broadleaved,6.7,12.6,0.023,NA,NA,88
1023399,2011,other broadleaved,43.37,26.2,1.624,NA,NA,14
1023399,2012,Quercus robur,48.12,32.5,3.013,NA,NA,14
1023399,2012,other broadleaved,49.2,25.1,2.627,NA,NA,14
1023399,2012,other broadleaved,6.63,11.6,0.017,NA,NA,88
1023399,2012,other broadleaved,7.51,12.5,0.024,NA,NA,88
1023399,2012,other broadleaved,7.86,12.6,0.026,NA,NA,88
1023399,2012,other broadleaved,7.09,13.5,0.026,NA,NA,88
1023399,2012,other broadleaved,44.34,26.8,1.716,NA,NA,14
1023399,2013,Quercus robur,49.01,32.5,3.139,NA,NA,14
1023399,2013,other broadleaved,49.9,25.2,2.787,NA,NA,14
1023399,2013,other broadleaved,7.03,12.4,0.02,NA,NA,88
1023399,2013,other broadleaved,7.91,13.3,0.027,NA,NA,88
1023399,2013,other broadleaved,8.26,13.4,0.029,NA,NA,88
1023399,2013,other broadleaved,7.43,14.2,0.029,NA,NA,88
1023399,2013,other broadleaved,45.21,27.3,1.797,NA,NA,14
1023399,2014,Quercus robur,49.83,32.6,3.27,NA,NA,14
1023399,2014,other broadleaved,50.5,25.3,2.924,NA,NA,14
1023399,2014,other broadleaved,7.4,13.1,0.022,NA,NA,88
1023399,2014,other broadleaved,8.26,14,0.03,NA,NA,88
1023399,2014,other broadleaved,8.62,14,0.032,NA,NA,88
1023399,2014,other broadleaved,7.78,14.8,0.032,NA,NA,88
1023399,2014,other broadleaved,46,27.8,1.873,NA,NA,14
1024688,2009,Fagus sylvatica,8.54,8.6,0.02,NA,NA,88
1024688,2009,Fagus sylvatica,9.55,8.6,0.025,NA,NA,88
1024688,2009,Fagus sylvatica,11.75,8.6,0.036,NA,NA,88
1024688,2009,Fagus sylvatica,14.56,8.6,0.052,NA,NA,88
1024688,2009,Fagus sylvatica,18.38,8.6,0.081,NA,NA,88
1024688,2009,Fagus sylvatica,22.37,14.6,0.229,NA,NA,39
1024688,2009,Fagus sylvatica,22.82,14.7,0.237,NA,NA,78
1024688,2009,Quercus robur,10.76,12,0.042,NA,NA,88
1024688,2009,Quercus robur,12.67,12,0.059,NA,NA,88
1024688,2009,Quercus robur,22.57,12.4,0.208,NA,NA,127
1024688,2009,other broadleaved,8.47,11.7,0.028,NA,NA,88
1024688,2009,other broadleaved,8.77,11.7,0.03,NA,NA,88
1024688,2009,other broadleaved,9.98,11.7,0.037,NA,NA,88
1024688,2009,other broadleaved,12.09,11.8,0.052,NA,NA,88
1024688,2009,other broadleaved,13.3,11.8,0.063,NA,NA,88
1024688,2009,other broadleaved,16.42,11.8,0.094,NA,NA,88
1024688,2009,other broadleaved,17.93,11.8,0.112,NA,NA,88
1024688,2010,Fagus sylvatica,8.72,9.6,0.022,NA,NA,88
1024688,2010,Fagus sylvatica,9.73,9.7,0.026,NA,NA,88
1024688,2010,Fagus sylvatica,11.96,9.7,0.038,NA,NA,88
1024688,2010,Fagus sylvatica,14.8,9.8,0.055,NA,NA,88
1024688,2010,Fagus sylvatica,18.66,9.8,0.085,NA,NA,88
1024688,2010,Fagus sylvatica,22.83,15.3,0.242,NA,NA,39
1024688,2010,Fagus sylvatica,23.26,15.3,0.249,NA,NA,78
1024688,2010,Quercus robur,10.91,12.3,0.044,NA,NA,88
1024688,2010,Quercus robur,12.85,12.3,0.062,NA,NA,88
1024688,2010,Quercus robur,22.85,12.9,0.216,NA,NA,127
1024688,2010,other broadleaved,8.65,12.2,0.03,NA,NA,88
1024688,2010,other broadleaved,8.95,12.2,0.032,NA,NA,88
1024688,2010,other broadleaved,10.18,12.3,0.04,NA,NA,88
1024688,2010,other broadleaved,12.34,12.4,0.056,NA,NA,88
1024688,2010,other broadleaved,13.57,12.4,0.066,NA,NA,88
1024688,2010,other broadleaved,16.75,12.5,0.1,NA,NA,88
1024688,2010,other broadleaved,18.28,12.5,0.118,NA,NA,88
1024688,2011,Fagus sylvatica,8.87,10.4,0.023,NA,NA,88
1024688,2011,Fagus sylvatica,9.9,10.4,0.027,NA,NA,88
1024688,2011,Fagus sylvatica,12.15,10.6,0.039,NA,NA,88
1024688,2011,Fagus sylvatica,15.01,10.6,0.057,NA,NA,88
1024688,2011,Fagus sylvatica,18.91,10.7,0.088,NA,NA,88
1024688,2011,Fagus sylvatica,23.25,15.8,0.254,NA,NA,39
1024688,2011,Fagus sylvatica,23.65,15.9,0.26,NA,NA,78
1024688,2011,Quercus robur,11.06,12.6,0.046,NA,NA,88
1024688,2011,Quercus robur,13.02,12.7,0.064,NA,NA,88
1024688,2011,Quercus robur,23.14,13.4,0.224,NA,NA,127
1024688,2011,other broadleaved,8.8,12.6,0.032,NA,NA,88
1024688,2011,other broadleaved,9.11,12.7,0.033,NA,NA,88
1024688,2011,other broadleaved,10.36,12.8,0.042,NA,NA,88
1024688,2011,other broadleaved,12.55,12.9,0.058,NA,NA,88
1024688,2011,other broadleaved,13.81,13,0.07,NA,NA,88
1024688,2011,other broadleaved,17.07,13,0.105,NA,NA,88
1024688,2011,other broadleaved,18.62,13.1,0.125,NA,NA,88
1024688,2012,Fagus sylvatica,9.04,11.2,0.024,NA,NA,88
1024688,2012,Fagus sylvatica,10.08,11.3,0.029,NA,NA,88
1024688,2012,Fagus sylvatica,12.37,11.4,0.041,NA,NA,88
1024688,2012,Fagus sylvatica,15.26,11.5,0.06,NA,NA,88
1024688,2012,Fagus sylvatica,19.2,11.6,0.091,NA,NA,88
1024688,2012,Fagus sylvatica,23.71,16.4,0.267,NA,NA,39
1024688,2012,Fagus sylvatica,24.09,16.5,0.274,NA,NA,78
1024688,2012,Quercus robur,11.21,12.9,0.048,NA,NA,88
1024688,2012,Quercus robur,13.19,13.1,0.067,NA,NA,88
1024688,2012,Quercus robur,23.46,13.9,0.231,NA,NA,127
1024688,2012,other broadleaved,8.97,13.1,0.033,NA,NA,88
1024688,2012,other broadleaved,9.28,13.1,0.035,NA,NA,88
1024688,2012,other broadleaved,10.55,13.2,0.044,NA,NA,88
1024688,2012,other broadleaved,12.78,13.4,0.061,NA,NA,88
1024688,2012,other broadleaved,14.06,13.6,0.073,NA,NA,88
1024688,2012,other broadleaved,17.41,13.5,0.111,NA,NA,88
